"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1912.4/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method","PrivateNote"
"0xee78fcb549278c0284b2651aef3d023e536cf0037cc46c0503300e65aaf45788","17130967","1682518931","2023-04-26 14:22:11","0x4210d443ce1951be69b23e4dae16880f2423da1b","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.003243831488696099","6.20350333898242","1866.80","","","Approve",""
"0x5479e543aaf00e2b2a0133e59a1f9d11c60b735696c4e2cf63858af500b18b8e","17130968","1682518943","2023-04-26 14:22:23","0xb7447c398b8f690d816381e367889d505c2c0c39","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.00278835734295368","5.33245458266462","1866.80","","","Approve",""
"0x5672db15d93a473d2b2bb87707b9d04883436aa9e9420962aef87777318b45b4","17130968","1682518943","2023-04-26 14:22:23","0x8c8e23fa04557d9e0b579ea5fe45051e934f147d","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.00246219234295368","4.70869663666462","1866.80","","","Approve",""
"0x6ff51075822a7c73095a25d500fc6b3d8ec233977140719f88a66727a994c3c1","17130968","1682518943","2023-04-26 14:22:23","0x39c011296bb09b82fa0e423f993e5657146f4273","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.00241559734295368","4.61958835866462","1866.80","","","Approve",""
"0x2da43a8101054e163241bb552603507d3b7daa0d899d9104e65db4071d884936","17130970","1682518967","2023-04-26 14:22:47","0xec7a49c8520b945867b91c3aab2984e24136261b","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.002331219733049","4.45822461748291","1866.80","","","Approve",""
"0x57ddd016d3b0d3e96dacb5ae9d45849ba697e909a239900da4c4e975f39d213b","17130977","1682519051","2023-04-26 14:24:11","0x44e0fb6b26643e902975b5c3187f3b5bf964eb8d","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.0024763838555374","4.73583648532972","1866.80","","","Approve",""
"0x4935e9286911fd47535587b73e0b58256c52ba357488ee455e51288efeb7d5aa","17130981","1682519099","2023-04-26 14:24:59","0xd4481718e21f694df7fcef624b970bcd2c267bee","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.002429190169755165","4.64558328063978","1866.80","","","Approve",""
"0xf61d99a3f95d58f1cfe52250c6d2dcfacf5956d849369ab5e2d84aeaae6d4bab","17130981","1682519099","2023-04-26 14:24:59","0xf4accdfa928bf863d097ecf4c4bb57ad77aa0cb2","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.002279885237951549","4.36005252905854","1866.80","","","Approve",""
"0xc6f46300617cc3a7d5eb9daa9f76ba41fd9dc23f872a19d14544a4e91e465055","17130982","1682519111","2023-04-26 14:25:11","0xdb58db310b3512c4b2266831fce9bc654d0b18fd","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.002562725","4.90095529","1866.80","","","Approve",""
"0x7e23ada6210f67376276f881db3c3383475d640c880da341ef3a7496864ff6a6","17130991","1682519219","2023-04-26 14:26:59","0x94b0fb0c386311f0dd7f47947bb29b9921dbd878","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.002264750888262","4.33110959871225","1866.80","","","Approve",""
"0x5bd19d175b65cdf8b5fb0beb78ff8525245493aef5e3fee868f845ddd1faad63","17130997","1682519291","2023-04-26 14:28:11","0xbfc76bf265080247400880da44784cc82886f5dd","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.00201599455209478","3.85538798142606","1866.80","","","Approve",""
"0x4b08a5e12dd054a6fd8c84741d03f246b295e367046322aac804a017435e9c51","17130997","1682519291","2023-04-26 14:28:11","0x5d4730787c2eb056b84c66b285d62b60f3bdbd8e","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.00200299791804238","3.83053321846425","1866.80","","","Approve",""
"0x53cd0d7c265c580110fd0a37ae54cdc8720d985642591daade9df1e9bb7ea659","17131008","1682519423","2023-04-26 14:30:23","0x7820dd6b4866c47e7a1911ef2f3734588cdf36a9","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.002206502639890597","4.21971564852678","1866.80","","","Approve",""
"0x1d3c2948ecdaedcf0cc747057bc0b2cd9e5e8eeaeb6b2a32212e8027a5261284","17131015","1682519507","2023-04-26 14:31:47","0x712f58133158e764a3f97e5fa77645b58efa1a12","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.002082084957027405","3.98177927181921","1866.80","","","Approve",""
"0x53e262ac64201db9538480ddaaf72c9f91f0a73b41c83f96878b081b12690c77","17131015","1682519507","2023-04-26 14:31:47","0x6c5f34951b38629952015e63e0583d507d89f156","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.00197141577155554","3.77013552152282","1866.80","","","Approve",""
"0x10bd0c2a543fe74de14c4db4b6dec45fa35ba75975af0aa6ec30fbc96a41c93d","17131019","1682519555","2023-04-26 14:32:35","0x67ff1cfa31f41a3cc50047c8bd1b6a30ab21ce53","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.00201566232637364","3.85475263295695","1866.80","","","Approve",""
"0xadfebd37810daba85811f742e7ae2b1d3b7e58695369509f5efb7af9f5c82cba","17131022","1682519591","2023-04-26 14:33:11","0xfd4b092d4c49834cda0a421984c1f65656a05314","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.002131545258867795","4.07636715305877","1866.80","","","Approve",""
"0x4307ea9f8f02cd4fd059c3f5acee371ef1cce5920257cb36a0fd0baa38881787","17131025","1682519627","2023-04-26 14:33:47","0x60aa466be00acc37dc5e3b89ff299331907df045","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.001997938772082855","3.82085810773125","1866.80","","","Approve",""
"0x57b05b1335136ae9edd5b3f3933569b43e9aae02972e509dd96e9764a6d118ca","17131025","1682519627","2023-04-26 14:33:47","0x46305d0e26661ce125d943819822f8e27190eca9","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.001911359225450407","3.65528338275136","1866.80","","","Approve",""
"0x2d34c2549913dec836d4f7c052146fd4142e0ac0dc300847475043a9f25db72a","17131026","1682519639","2023-04-26 14:33:59","0x1e36773188d653aca171697a6b50e3d535f3cc34","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.002001503367187455","3.82767503940929","1866.80","","","Approve",""
"0x49a140cc8910e0761a31250976eafbcedcee5b6ca4552f589daf03ce4d8537b1","17131029","1682519675","2023-04-26 14:34:35","0x5ee1cbf5a553697c4937bbb05de9a10ed54e128a","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.00200816948465932","3.84042332246248","1866.80","","","Approve",""
"0x3845e2d0fde25334e3483811cae86023d06cdfc0ca84e02d941a926f5c27b021","17131034","1682519735","2023-04-26 14:35:35","0x5d4730787c2eb056b84c66b285d62b60f3bdbd8e","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.00125748318924963","2.40481085112099","1866.80","","","Approve",""
"0x0f3b56f714308e636f4a5a2a26fc38397fdded4f902ed7ab95cf256ac208b0a0","17131039","1682519795","2023-04-26 14:36:35","0xacfe381ee7d38bf72965446619580c7a52552019","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.001873329588132456","3.58255550434451","1866.80","","","Approve",""
"0x7487b1d36b97e0d9e35e0a78d533d32358c54df874ffa857e3b1cea9e0b85c41","17131041","1682519819","2023-04-26 14:36:59","0xfdbcddd289f647ceefa7803838e398707e57a01c","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.00190595289586856","3.64494431805903","1866.80","","","Approve",""
"0xf19846dd32455107549c5a3df614175ac3113b34a475b8d45ffaf5fcd2091d27","17131053","1682519975","2023-04-26 14:39:35","0x2ed276fc879de9ee355b460c73f1420461eaa983","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.002401124791742155","4.5919110517277","1866.80","","","Approve",""
"0x1d97f5667dde43f5a86b56cde8269c33d24e79a9ac593a0df71451024ec6ba81","17131060","1682520059","2023-04-26 14:40:59","0x99244a7ac8414ac80214c28063f6e610f1ef1c81","0x1ce270557c1f68cfb577b856766310bf8b47fd9c","","0","0","0","0.00202646114631217","3.87540429620739","1866.80","","","Approve",""
